ID,count
87548,32
87549,117
87550,38
87551,96
87552,276
87553,29
87554,24
87555,142
87556,61
87557,138
87558,80
87559,188
87560,49
87561,50
87562,74
87563,52
87564,39
87565,75
87566,176
87567,163
87568,58
87569,68
87570,89
87571,89
87572,45
87573,348
87574,88
87575,107
87576,92
87577,36
87578,62
87579,218
87580,28
87581,59
87582,90
87583,118
87584,48
87585,254
87586,22
87587,21
87588,50
87589,30
87590,31
87591,85
87592,28
87593,47
87594,175
87595,102
87596,76
87597,93
87598,66
87599,52
87600,29
87601,49
87602,36
87603,52
87604,183
87605,181
87606,37
87607,109
87608,49
87609,90
87610,66
87611,217
87612,28
87613,48
87614,33
87615,94
87616,125
87617,93
87618,28
87619,98
87620,69
87621,37
87622,41
87623,94
87624,92
87625,55
87626,47
87627,79
87628,51
87629,43
87630,99
87631,142
87632,47
87633,171
87634,33
87635,53
87636,74
87637,192
87638,95
87639,47
87640,190
87641,18
87642,20
87643,53
87644,40
87645,90
87646,33
87647,32
87648,145
87649,47
87650,65
87651,464
87652,43
87653,177
87654,42
87655,313
87656,71
87657,12
87658,75
87659,29
87660,72
87661,87
87662,59
87663,34
87664,42
87665,115
87666,28
87667,72
87668,22
87669,30
87670,38
87671,39
87672,43
87673,59
87674,30
87675,100
87676,164
87677,232
87678,338
87679,21
87680,252
87681,54
87682,45
87683,143
87684,39
87685,58
87686,38
87687,79
87688,61
87689,16
87690,182
87691,98
87692,36
87693,99
87694,20
87695,474
87696,27
87697,52
87698,37
87699,24
87700,737
87701,59
87702,189
87703,114
87704,41
87705,56
87706,24
87707,116
87708,18
87709,63
87710,36
87711,21
87712,125
87713,45
87714,59
87715,61
87716,108
87717,20
87718,158
87719,22
87720,122
87721,103
87722,51
87723,27
87724,47
87725,430
87726,83
87727,18
87728,213
87729,110
87730,192
87731,39
87732,34
87733,73
87734,36
87735,49
87736,21
87737,23
87738,35
87739,22
87740,170
87741,255
87742,14
87743,146
87744,27
87745,181
87746,189
87747,32
87748,75
87749,30
87750,246
87751,73
87752,40
87753,48
87754,60
87755,15
87756,169
87757,166
87758,27
87759,85
87760,82
87761,65
87762,43
87763,16
87764,69
87765,23
87766,56
87767,240
87768,77
87769,19
87770,115
87771,23
87772,369
87773,373
87774,29
87775,41
87776,64
87777,76
87778,71
87779,195
87780,124
87781,123
87782,130
87783,65
87784,172
87785,243
87786,80
87787,32
87788,262
87789,44
87790,227
87791,32
87792,34
87793,35
87794,34
87795,32
87796,33
87797,31
87798,50
87799,261
87800,100
87801,31
87802,107
87803,87
87804,49
87805,104
87806,208
87807,31
87808,99
87809,30
87810,92
87811,137
87812,26
87813,206
87814,33
87815,24
87816,155
87817,116
87818,67
87819,74
87820,208
87821,140
87822,53
87823,77
87824,20
87825,312
87826,29
87827,25
87828,71
87829,35
87830,16
87831,315
87832,458
87833,94
87834,129
87835,28
87836,101
87837,74
87838,214
87839,121
87840,59
87841,36
87842,89
87843,99
87844,23
87845,144
87846,127
87847,23
87848,277
87849,200
87850,315
87851,432
87852,717
87853,27
87854,61
87855,108
87856,60
87857,191
87858,76
87859,56
87860,13
87861,89
87862,311
87863,37
87864,74
87865,66
87866,33
87867,11
87868,60
87869,56
87870,159
87871,59
87872,63
87873,62
87874,61
87875,24
87876,139
87877,36
87878,39
87879,44
87880,51
87881,62
87882,55
87883,53
87884,60
87885,237
87886,33
87887,191
87888,28
87889,33
87890,93
87891,67
87892,142
87893,39
87894,155
87895,266
87896,132
87897,183
87898,307
87899,101
87900,5
87901,16
87902,24
87903,93
87904,192
87905,50
87906,184
87907,54
87908,36
87909,41
87910,29
87911,80
87912,121
87913,12
87914,137
87915,199
87916,90
87917,48
87918,135
87919,173
87920,40
87921,105
87922,16
87923,71
87924,214
87925,50
87926,68
87927,33
87928,88
87929,110
87930,20
87931,147
87932,148
87933,13
87934,48
87935,250
87936,82
87937,157
87938,39
87939,38
87940,68
87941,50
87942,133
87943,19
87944,195
87945,19
87946,55
87947,150
87948,84
87949,36
87950,139
87951,49
87952,101
87953,44
87954,139
87955,29
87956,160
87957,38
87958,20
87959,21
87960,59
87961,209
87962,30
87963,287
87964,200
87965,80
87966,218
87967,48
87968,42
87969,69
87970,134
87971,16
87972,69
87973,41
87974,179
87975,123
87976,57
87977,39
87978,625
87979,132
87980,145
87981,64
87982,65
87983,47
87984,235
87985,28
87986,63
87987,267
87988,17
87989,91
87990,131
87991,28
87992,87
87993,95
87994,105
87995,30
87996,54
87997,74
87998,20
87999,73
88000,40
88001,51
88002,49
88003,100
88004,20
88005,67
88006,34
88007,25
88008,767
88009,16
88010,100
88011,58
88012,104
88013,172
88014,148
88015,34
88016,16
88017,18
88018,30
88019,184
88020,30
88021,79
88022,195
88023,95
88024,15
88025,286
88026,118
88027,109
88028,83
88029,38
88030,57
88031,93
88032,26
88033,374
88034,44
88035,94
88036,70
88037,30
88038,72
88039,106
88040,306
88041,205
88042,32
88043,256
88044,293
88045,178
88046,29
88047,15
88048,101
88049,20
88050,10
88051,25
88052,142
88053,81
88054,104
88055,907
88056,51
88057,82
88058,36
88059,35
88060,68
88061,108
88062,99
88063,54
88064,64
88065,91
88066,61
88067,55
88068,159
88069,74
88070,62
88071,82
88072,218
88073,79
88074,63
88075,52
88076,41
88077,96
88078,55
88079,50
88080,82
88081,47
88082,56
88083,56
88084,130
88085,22
88086,199
88087,31
88088,298
88089,28
88090,113
88091,205
88092,25
88093,96
88094,140
88095,28
88096,175
88097,47
88098,52
88099,24
88100,24
88101,28
88102,17
88103,245
88104,139
88105,164
88106,108
88107,29
88108,45
88109,44
88110,37
88111,39
88112,38
88113,111
88114,133
88115,136
88116,116
88117,14
88118,297
88119,30
88120,43
88121,69
88122,77
88123,65
88124,161
88125,202
88126,32
88127,46
88128,103
88129,45
88130,80
88131,28
88132,29
88133,121
88134,55
88135,143
88136,129
88137,42
88138,235
88139,37
88140,80
88141,129
88142,329
88143,29
88144,242
88145,176
88146,153
88147,23
88148,70
88149,44
88150,42
88151,462
88152,89
88153,26
88154,214
88155,86
88156,306
88157,37
88158,462
88159,276
88160,349
88161,87
88162,101
88163,81
88164,24
88165,375
88166,28
88167,29
88168,259
88169,40
88170,35
88171,45
88172,204
88173,25
88174,28
88175,78
88176,42
88177,36
88178,26
88179,91
88180,80
88181,70
88182,26
88183,165
88184,93
88185,36
88186,34
88187,770
88188,58
88189,45
88190,94
88191,301
88192,25
88193,37
88194,115
88195,82
88196,107
88197,43
88198,92
88199,22
88200,71
88201,121
88202,221
88203,19
88204,31
88205,52
88206,37
88207,246
88208,243
88209,203
88210,58
88211,427
88212,89
88213,22
88214,22
88215,242
88216,43
88217,61
88218,100
88219,89
88220,49
88221,30
88222,17
88223,51
88224,60
88225,22
88226,116
88227,24
88228,51
88229,58
88230,67
88231,33
88232,359
88233,27
88234,119
88235,82
88236,34
88237,52
88238,24
88239,61
88240,159
88241,82
88242,33
88243,130
88244,109
88245,5
88246,72
88247,33
88248,208
88249,140
88250,64
88251,133
88252,26
88253,76
88254,338
88255,36
88256,78
88257,29
88258,124
88259,40
88260,125
88261,70
88262,66
88263,94
88264,23
88265,41
88266,105
88267,355
88268,281
88269,17
88270,92
88271,91
88272,24
88273,830
88274,68
88275,127
88276,185
88277,44
88278,99
88279,95
88280,27
88281,49
88282,238
88283,360
88284,23
88285,76
88286,66
88287,97
88288,14
88289,119
88290,332
88291,53
88292,38
88293,51
88294,35
88295,51
88296,291
88297,60
88298,86
88299,29
88300,99
88301,88
88302,217
88303,130
88304,16
88305,187
88306,51
88307,81
88308,83
88309,60
88310,26
88311,74
88312,30
88313,122
88314,136
88315,25
88316,62
88317,28
88318,28
88319,47
88320,47
88321,191
88322,94
88323,78
88324,44
88325,102
88326,33
88327,156
88328,162
88329,155
88330,92
88331,28
88332,60
88333,29
88334,19
88335,27
88336,43
88337,62
88338,41
88339,35
88340,142
88341,188
88342,166
88343,84
88344,29
88345,33
88346,95
88347,87
88348,191
88349,198
88350,190
88351,203
88352,41
88353,129
88354,83
88355,97
88356,52
88357,103
88358,123
88359,36
88360,36
88361,4
88362,231
88363,95
88364,33
88365,186
88366,94
88367,177
88368,48
88369,134
88370,11
88371,98
88372,21
88373,289
88374,21
88375,25
88376,17
88377,17
88378,490
88379,83
88380,68
88381,217
88382,48
88383,23
88384,38
88385,41
88386,27
88387,74
88388,33
88389,146
88390,47
88391,100
88392,134
88393,30
88394,127
88395,24
88396,149
88397,29
88398,113
88399,48
88400,180
88401,142
88402,32
88403,170
88404,345
88405,218
88406,64
88407,124
88408,19
88409,27
88410,86
88411,86
88412,15
88413,13
88414,244
88415,46
88416,93
88417,32
88418,28
88419,23
88420,16
88421,177
88422,94
88423,38
88424,28
88425,19
88426,40
88427,41
88428,327
88429,160
88430,19
88431,123
88432,83
88433,131
88434,42
88435,182
88436,73
88437,386
88438,47
88439,33
88440,95
88441,65
88442,134
88443,325
88444,143
88445,257
88446,29
88447,50
88448,162
88449,70
88450,83
88451,12
88452,145
88453,9
88454,105
88455,175
88456,29
88457,49
88458,21
88459,43
88460,517
88461,38
88462,56
88463,52
88464,34
88465,50
88466,41
88467,152
88468,31
88469,96
88470,46
88471,127
88472,64
88473,36
88474,65
88475,94
88476,14
88477,115
88478,49
88479,80
88480,130
88481,39
88482,80
88483,105
88484,80
88485,44
88486,41
88487,250
88488,330
88489,23
88490,61
88491,17
88492,44
88493,112
88494,258
88495,144
88496,29
88497,53
88498,41
88499,65
88500,182
88501,184
88502,76
88503,51
88504,95
88505,119
88506,605
88507,61
88508,86
88509,42
88510,380
88511,71
88512,96
88513,42
88514,254
88515,272
88516,18
88517,138
88518,45
88519,189
88520,28
88521,461
88522,396
88523,42
88524,13
88525,41
88526,82
88527,212
88528,121
88529,39
88530,63
88531,88
88532,24
88533,63
88534,211
88535,100
88536,69
88537,93
88538,88
88539,38
88540,53
88541,148
88542,69
88543,26
88544,43
88545,69
88546,29
88547,47
88548,141
88549,45
88550,133
88551,96
88552,77
88553,122
88554,193
88555,61
88556,283
88557,66
88558,65
88559,23
88560,910
88561,917
88562,27
88563,464
88564,77
88565,39
88566,34
88567,126
88568,29
88569,166
88570,17
88571,184
88572,31
88573,38
88574,157
88575,174
88576,29
88577,176
88578,50
88579,78
88580,87
88581,50
88582,20
88583,25
88584,12
88585,188
88586,62
88587,36
88588,33
88589,35
88590,57
88591,74
88592,93
88593,94
88594,29
88595,283
88596,19
88597,183
88598,191
88599,215
88600,37
88601,313
88602,732
88603,37
88604,45
88605,113
88606,199
88607,0
88608,0
88609,39
88610,38
88611,94
88612,31
88613,20
88614,88
88615,123
88616,54
88617,52
88618,190
88619,128
88620,74
88621,64
88622,39
88623,55
88624,48
88625,129
88626,262
88627,26
88628,64
88629,62
88630,155
88631,59
88632,147
88633,48
88634,19
88635,28
88636,49
88637,52
88638,47
88639,71
88640,311
88641,92
88642,69
88643,39
88644,130
88645,242
88646,181
88647,67
88648,36
88649,66
88650,51
88651,74
88652,32
88653,152
88654,154
88655,57
88656,124
88657,174
88658,30
88659,105
88660,250
88661,26
88662,110
88663,59
88664,63
88665,60
88666,12
88667,14
88668,40
88669,129
88670,66
88671,14
88672,429
88673,173
88674,198
88675,136
88676,105
88677,40
88678,14
88679,144
88680,30
88681,119
88682,104
88683,38
88684,26
88685,35
88686,50
88687,45
88688,112
88689,20
88690,83
88691,217
88692,179
88693,130
88694,30
88695,21
88696,151
88697,24
88698,247
88699,33
88700,91
88701,261
88702,45
88703,63
88704,274
88705,98
88706,68
88707,23
88708,35
88709,51
88710,46
88711,43
88712,42
88713,78
88714,95
88715,68
88716,60
88717,86
88718,48
88719,338
88720,125
88721,162
88722,49
88723,81
88724,77
88725,204
88726,204
88727,18
88728,58
88729,145
88730,43
88731,39
88732,38
88733,52
88734,141
88735,103
88736,284
88737,34
88738,36
88739,227
88740,55
88741,57
88742,43
88743,26
88744,73
88745,27
88746,63
88747,32
88748,51
88749,145
88750,22
88751,82
88752,18
88753,36
88754,16
88755,46
88756,166
88757,34
88758,199
88759,64
88760,20
88761,45
88762,46
88763,79
88764,19
88765,52
88766,61
88767,91
88768,89
88769,210
88770,19
88771,76
88772,34
88773,228
88774,93
88775,14
88776,41
88777,593
88778,86
88779,18
88780,172
88781,266
88782,60
88783,28
88784,44
88785,69
88786,21
88787,128
88788,105
88789,136
88790,108
88791,18
88792,55
88793,116
88794,119
88795,70
88796,33
88797,70
88798,131
88799,114
88800,83
88801,35
88802,46
88803,120
88804,116
88805,79
88806,35
88807,89
88808,280
88809,42
88810,592
88811,35
88812,52
88813,106
88814,77
88815,204
88816,27
88817,96
88818,82
88819,47
88820,63
88821,19
88822,25
88823,93
88824,44
88825,79
88826,36
88827,41
88828,99
88829,122
88830,69
88831,141
88832,72
88833,45
88834,50
88835,59
88836,25
88837,20
88838,67
88839,153
88840,328
88841,29
88842,92
88843,83
88844,27
88845,157
88846,242
88847,27
88848,24
88849,142
88850,117
88851,56
88852,249
88853,57
88854,192
88855,34
88856,95
88857,234
88858,65
88859,118
88860,22
88861,58
88862,115
88863,24
88864,123
88865,26
88866,26
88867,57
88868,24
88869,41
88870,75
88871,33
88872,30
88873,68
88874,171
88875,194
88876,42
88877,90
88878,86
88879,31
88880,239
88881,43
88882,90
88883,30
88884,21
88885,60
88886,100
88887,22
88888,112
88889,19
88890,32
88891,245
88892,39
88893,191
88894,340
88895,43
88896,142
88897,365
88898,292
88899,93
88900,119
88901,145
88902,54
88903,139
88904,59
88905,137
88906,34
88907,61
88908,58
88909,20
88910,150
88911,102
88912,81
88913,338
88914,67
88915,198
88916,49
88917,21
88918,31
88919,46
88920,45
88921,82
88922,100
88923,111
88924,77
88925,45
88926,178
88927,28
88928,58
88929,115
88930,18
88931,132
88932,25
88933,17
88934,505
88935,71
88936,182
88937,108
88938,20
88939,51
88940,107
88941,70
88942,105
88943,97
88944,26
88945,108
88946,39
88947,298
88948,95
88949,81
88950,52
88951,88
88952,141
88953,145
88954,104
88955,34
88956,32
88957,733
88958,302
88959,34
88960,43
88961,128
88962,35
88963,16
88964,51
88965,26
88966,54
88967,110
88968,16
88969,109
88970,29
88971,16
88972,65
88973,14
88974,154
88975,26
88976,188
88977,48
88978,176
88979,99
88980,35
88981,20
88982,414
88983,83
88984,73
88985,111
88986,63
88987,18
88988,180
88989,53
88990,45
88991,55
88992,21
88993,90
88994,50
88995,28
88996,54
88997,90
88998,179
88999,88
89000,94
89001,26
89002,40
89003,50
89004,48
89005,67
89006,190
89007,56
89008,45
89009,31
89010,39
89011,95
89012,62
89013,53
89014,48
89015,44
89016,28
89017,78
89018,69
89019,28
89020,16
89021,20
89022,115
89023,66
89024,55
89025,280
89026,67
89027,30
89028,53
89029,79
89030,40
89031,18
89032,173
89033,196
89034,34
89035,129
89036,28
89037,103
89038,44
89039,112
89040,224
89041,31
89042,366
89043,62
89044,125
89045,199
89046,14
89047,98
89048,25
89049,181
89050,50
89051,59
89052,29
89053,57
89054,120
89055,63
89056,31
89057,39
89058,44
89059,40
89060,185
89061,66
89062,29
89063,25
89064,55
89065,43
89066,43
89067,296
89068,32
89069,53
89070,176
89071,67
89072,99
89073,63
89074,65
89075,42
89076,116
89077,33
89078,127
89079,50
89080,170
89081,159
89082,26
89083,76
89084,57
89085,40
89086,19
89087,25
89088,145
89089,34
89090,51
89091,79
89092,179
89093,75
89094,18
89095,21
89096,17
89097,100
89098,31
89099,90
89100,118
89101,62
89102,48
89103,335
89104,52
89105,124
89106,83
89107,86
89108,120
89109,829
89110,164
89111,506
89112,158
89113,128
89114,100
89115,135
89116,90
89117,48
89118,25
89119,118
89120,54
89121,220
89122,23
89123,53
89124,13
89125,26
89126,83
89127,41
89128,327
89129,24
89130,27
89131,111
89132,112
89133,143
89134,74
89135,118
89136,162
89137,101
89138,40
89139,129
89140,234
89141,94
89142,159
89143,38
89144,17
89145,43
89146,116
89147,35
89148,44
89149,103
89150,59
89151,53
89152,143
89153,63
89154,55
89155,178
89156,50
89157,18
89158,147
89159,27
89160,26
89161,147
89162,115
89163,42
89164,33
89165,81
89166,71
89167,14
89168,380
89169,44
89170,79
89171,22
89172,77
89173,12
89174,33
89175,31
89176,37
89177,179
89178,37
89179,67
89180,76
89181,211
89182,228
89183,35
89184,33
89185,30
89186,38
89187,183
89188,114
89189,42
89190,31
89191,248
89192,98
89193,61
89194,56
89195,172
89196,100
89197,200
89198,128
89199,15
89200,142
89201,57
89202,50
89203,11
89204,80
89205,32
89206,149
89207,22
89208,59
89209,28
89210,39
89211,306
89212,179
89213,485
89214,251
89215,518
89216,85
89217,37
89218,58
89219,91
89220,45
89221,41
89222,87
89223,296
89224,127
89225,331
89226,216
89227,221
89228,28
89229,34
89230,163
89231,35
89232,66
89233,158
89234,29
89235,50
89236,38
89237,33
89238,329
89239,28
89240,25
89241,22
89242,24
89243,57
89244,55
89245,60
89246,717
89247,36
89248,37
89249,175
89250,282
89251,103
89252,151
89253,65
89254,85
89255,174
89256,253
89257,123
89258,32
89259,81
89260,21
89261,30
89262,423
89263,40
89264,162
89265,41
89266,18
89267,188
89268,109
89269,67
89270,108
89271,109
89272,30
89273,237
89274,371
89275,75
89276,602
89277,42
89278,81
89279,79
89280,204
89281,16
89282,80
89283,26
89284,18
89285,48
89286,415
89287,179
89288,54
89289,44
89290,24
89291,46
89292,18
89293,81
89294,115
89295,125
89296,113
89297,80
89298,32
89299,47
89300,90
89301,32
89302,31
89303,496
89304,20
89305,36
89306,32
89307,24
89308,152
89309,87
89310,94
89311,271
89312,31
89313,31
89314,114
89315,31
89316,62
89317,117
89318,126
89319,234
89320,53
89321,88
89322,171
89323,46
89324,108
89325,189
89326,40
89327,43
89328,57
89329,123
89330,154
89331,27
89332,160
89333,37
89334,45
89335,49
89336,107
89337,95
89338,36
89339,23
89340,30
89341,51
89342,73
89343,81
89344,82
89345,25
89346,79
89347,86
89348,36
89349,299
89350,115
89351,35
89352,72
89353,43
89354,237
89355,42
89356,232
89357,74
89358,64
89359,21
89360,41
89361,56
89362,232
89363,37
89364,110
89365,138
89366,260
89367,123
89368,31
89369,168
89370,75
89371,28
89372,29
89373,82
89374,49
89375,29
89376,24
89377,553
89378,83
89379,42
89380,55
89381,29
89382,23
89383,117
89384,527
89385,47
89386,93
89387,28
89388,11
89389,13
89390,34
89391,74
89392,153
89393,91
89394,171
89395,128
89396,189
89397,33
89398,143
89399,55
89400,208
89401,45
89402,54
89403,38
89404,42
89405,59
89406,148
89407,102
89408,102
89409,60
89410,14
89411,236
89412,127
89413,50
89414,34
89415,82
89416,29
89417,258
89418,210
89419,47
89420,61
89421,166
89422,23
89423,48
89424,14
89425,164
89426,136
89427,203
89428,57
89429,20
89430,28
89431,182
89432,22
89433,48
89434,117
89435,19
89436,29
89437,78
89438,157
89439,50
89440,97
89441,48
89442,52
89443,24
89444,67
89445,79
89446,369
89447,82
89448,377
89449,122
89450,46
89451,44
89452,239
89453,191
89454,82
89455,48
89456,84
89457,52
89458,218
89459,69
89460,27
89461,109
89462,19
89463,65
89464,133
89465,92
89466,170
89467,141
89468,139
89469,61
89470,28
89471,34
89472,24
89473,73
89474,70
89475,48
89476,56
89477,17
89478,99
89479,65
89480,28
89481,23
89482,69
89483,33
89484,23
89485,361
89486,48
89487,16
89488,32
89489,49
89490,103
89491,88
89492,50
89493,30
89494,157
89495,71
89496,277
89497,179
89498,26
89499,34
89500,53
89501,82
89502,40
89503,50
89504,87
89505,346
89506,122
89507,99
89508,80
89509,44
89510,263
89511,46
89512,167
89513,43
89514,63
89515,45
89516,222
89517,37
89518,48
89519,381
89520,23
89521,13
89522,61
89523,67
89524,140
89525,209
89526,49
89527,30
89528,33
89529,113
89530,73
89531,37
89532,24
89533,69
89534,355
89535,18
89536,42
89537,22
89538,86
89539,26
89540,25
89541,89
89542,97
89543,129
89544,91
89545,64
89546,92
89547,48
89548,89
89549,134
89550,21
89551,58
89552,36
89553,268
89554,281
89555,77
89556,58
89557,62
89558,36
89559,21
89560,81
89561,281
89562,20
89563,29
89564,75
89565,141
89566,55
89567,93
89568,47
89569,109
89570,48
89571,41
89572,75
89573,199
89574,22
89575,70
89576,71
89577,38
89578,82
89579,67
89580,333
89581,65
89582,156
89583,15
89584,39
89585,25
89586,78
89587,334
89588,50
89589,11
89590,92
89591,63
89592,35
89593,40
89594,12
89595,90
89596,104
89597,30
89598,30
89599,29
89600,85
89601,24
89602,26
89603,48
89604,119
89605,113
89606,46
89607,18
89608,180
89609,18
89610,135
89611,34
89612,146
89613,13
89614,52
89615,8
89616,118
89617,28
89618,52
89619,50
89620,52
89621,58
89622,18
89623,21
89624,77
89625,489
89626,71
89627,44
89628,65
89629,45
89630,174
89631,89
89632,84
89633,247
89634,48
89635,29
89636,70
89637,70
89638,72
89639,97
89640,102
89641,20
89642,32
89643,95
89644,130
89645,32
89646,249
89647,50
89648,21
89649,88
89650,25
89651,132
89652,102
89653,36
89654,36
89655,41
89656,47
89657,47
89658,49
89659,51
89660,28
89661,32
89662,13
89663,80
89664,87
89665,185
89666,106
89667,82
89668,239
89669,28
89670,130
89671,65
89672,50
89673,121
89674,15
89675,55
89676,15
89677,187
89678,63
89679,126
89680,141
89681,61
89682,357
89683,112
89684,259
89685,175
89686,200
89687,114
89688,441
89689,17
89690,24
89691,29
89692,55
89693,97
89694,71
89695,24
89696,315
89697,162
89698,31
89699,78
89700,303
89701,27
89702,35
89703,38
89704,39
89705,25
89706,116
89707,32
89708,43
89709,58
89710,59
89711,260
89712,198
89713,372
89714,24
89715,19
89716,246
89717,27
89718,28
89719,30
89720,139
89721,44
89722,17
89723,33
89724,19
89725,96
89726,63
89727,79
89728,100
89729,30
89730,78
89731,84
89732,12
89733,52
89734,152
89735,28
89736,14
89737,32
89738,105
89739,104
89740,12
89741,59
89742,22
89743,94
89744,47
89745,31
89746,61
89747,41
89748,585
89749,195
89750,23
89751,12
89752,58
89753,35
89754,62
89755,179
89756,29
89757,83
89758,71
89759,114
89760,41
89761,41
89762,41
89763,267
89764,53
89765,286
89766,288
89767,48
89768,27
89769,25
89770,70
89771,47
89772,127
89773,42
89774,26
89775,73
89776,47
89777,52
89778,156
89779,89
89780,35
89781,153
89782,73
89783,101
89784,232
89785,46
89786,67
89787,77
89788,231
89789,934
89790,36
89791,120
89792,18
89793,50
89794,29
89795,34
89796,39
89797,46
89798,25
89799,25
89800,53
89801,29
89802,60
89803,56
89804,266
89805,43
89806,120
89807,34
89808,133
89809,129
89810,168
89811,104
89812,81
89813,33
89814,129
89815,151
89816,39
89817,22
89818,36
89819,91
89820,95
89821,170
89822,79
89823,420
89824,18
89825,30
89826,22
89827,44
89828,73
89829,38
89830,39
89831,278
89832,89
89833,81
89834,16
89835,40
89836,47
89837,38
89838,53
89839,23
89840,318
89841,107
89842,131
89843,107
89844,143
89845,87
89846,87
89847,173
89848,21
89849,59
89850,19
89851,172
89852,91
89853,28
89854,70
89855,56
89856,52
89857,161
89858,37
89859,14
89860,86
89861,18
89862,56
89863,36
89864,32
89865,204
89866,46
89867,168
89868,57
89869,114
89870,110
89871,114
89872,92
89873,193
89874,136
89875,77
89876,91
89877,47
89878,30
89879,68
89880,32
89881,81
89882,67
89883,14
89884,45
89885,31
89886,11
89887,75
89888,58
89889,215
89890,79
89891,139
89892,56
89893,262
89894,41
89895,45
89896,103
89897,71
89898,205
89899,29
89900,14
89901,148
89902,26
89903,70
89904,45
89905,64
89906,29
89907,30
89908,45
89909,179
89910,108
89911,81
89912,177
89913,42
89914,51
89915,94
89916,34
89917,232
89918,24
89919,20
89920,19
89921,140
89922,71
89923,62
89924,485
89925,49
89926,97
89927,199
89928,10
89929,10
89930,9
89931,49
89932,76
89933,45
89934,43
89935,40
89936,40
89937,41
89938,40
89939,48
89940,41
89941,40
89942,41
89943,41
89944,74
89945,77
89946,94
89947,26
89948,20
89949,96
89950,125
89951,42
89952,63
89953,157
89954,108
89955,22
89956,103
89957,139
89958,84
89959,33
89960,33
89961,18
89962,35
89963,19
89964,53
89965,81
89966,152
89967,275
89968,29
89969,48
89970,68
89971,37
89972,38
89973,38
89974,37
89975,49
89976,40
89977,45
89978,64
89979,86
89980,32
89981,30
89982,61
89983,165
89984,79
89985,72
89986,27
89987,56
89988,39
89989,55
89990,24
89991,66
89992,26
89993,83
89994,64
89995,27
89996,77
89997,207
89998,67
89999,39
90000,81
90001,26
90002,27
90003,48
90004,174
90005,35
90006,225
90007,95
90008,28
90009,23
90010,25
90011,55
90012,21
90013,30
90014,26
90015,453
90016,50
90017,40
90018,21
90019,52
90020,74
90021,23
90022,52
90023,474
90024,25
90025,11
90026,23
90027,29
90028,31
90029,40
90030,103
90031,43
90032,26
90033,51
90034,94
90035,20
90036,147
90037,26
90038,26
90039,69
90040,40
90041,100
90042,25
90043,70
90044,28
90045,41
90046,77
90047,123
90048,19
90049,22
90050,39
90051,31
90052,36
90053,450
90054,75
90055,35
90056,97
90057,116
90058,209
90059,200
90060,48
90061,26
90062,65
90063,180
90064,40
90065,55
90066,93
90067,90
90068,33
90069,36
90070,219
90071,86
90072,94
90073,181
90074,82
90075,25
90076,179
90077,37
90078,135
90079,42
90080,187
90081,43
90082,36
90083,357
90084,137
90085,107
90086,32
90087,113
90088,46
90089,151
90090,169
90091,39
90092,46
90093,128
90094,209
90095,319
90096,55
90097,46
90098,64
90099,66
90100,88
90101,104
90102,212
90103,29
90104,27
90105,81
90106,109
90107,56
90108,59
90109,22
90110,31
90111,35
90112,103
90113,98
90114,29
90115,46
90116,51
90117,114
90118,77
90119,47
90120,125
90121,212
90122,88
90123,123
90124,22
90125,151
90126,47
90127,449
90128,94
90129,102
90130,33
90131,31
90132,90
90133,34
90134,60
90135,21
90136,95
90137,182
90138,182
90139,79
90140,50
90141,120
90142,75
90143,70
90144,78
90145,149
90146,30
90147,58
90148,508
90149,317
90150,95
90151,15
90152,37
90153,51
90154,94
90155,71
90156,267
90157,61
90158,83
90159,20
90160,35
90161,247
90162,26
90163,89
90164,91
90165,31
90166,92
90167,139
90168,91
90169,33
90170,66
90171,80
90172,75
90173,69
90174,65
90175,60
90176,84
90177,67
90178,6
90179,255
90180,36
90181,129
90182,76
90183,291
90184,77
90185,48
90186,111
90187,60
90188,20
90189,47
90190,22
90191,38
90192,262
90193,18
90194,47
90195,75
90196,26
90197,35
90198,22
90199,66
90200,120
90201,15
90202,31
90203,110
90204,35
90205,103
90206,98
90207,36
90208,67
90209,26
90210,262
90211,32
90212,42
90213,80
90214,37
90215,140
90216,17
90217,31
90218,183
90219,93
90220,29
90221,219
90222,49
90223,17
90224,218
90225,57
90226,413
90227,23
90228,39
90229,50
90230,83
90231,37
90232,32
90233,39
90234,29
90235,241
90236,67
90237,185
90238,55
90239,47
90240,191
90241,69
90242,36
90243,39
90244,83
90245,65
90246,25
90247,37
90248,53
90249,150
90250,301
90251,44
90252,119
90253,40
90254,41
90255,238
90256,30
90257,95
90258,564
90259,57
90260,47
90261,47
90262,156
90263,29
90264,63
90265,67
90266,78
90267,208
90268,42
90269,91
90270,72
90271,57
90272,29
90273,67
90274,48
90275,48
90276,48
90277,48
90278,40
90279,15
90280,15
90281,233
90282,533
90283,298
90284,15
90285,18
90286,88
90287,36
90288,22
90289,285
90290,90
90291,267
90292,83
90293,19
90294,76
90295,115
90296,166
90297,44
90298,142
90299,132
90300,36
90301,106
90302,55
90303,31
90304,43
90305,124
90306,65
90307,70
90308,28
90309,27
90310,24
90311,26
90312,24
90313,12
90314,121
90315,38
90316,38
90317,16
90318,48
90319,52
90320,123
90321,195
90322,54
90323,54
90324,37
90325,305
90326,38
90327,20
90328,251
90329,367
90330,34
90331,103
90332,27
90333,89
90334,41
90335,31
90336,102
90337,39
90338,276
90339,71
90340,266
90341,77
90342,113
90343,28
90344,25
90345,56
90346,54
